"cbetaD","cbetaL"
7.47224910014058,1.04686557858414
5.04883473739847,1.02736120550108
8.246267329037,0.98483572643516
7.75848573706945,0.954218809121915
5.44403740986278,1.05180863219208
5.68728736795957,0.983005982006883
6.57773854778122,0.969760401136025
8.13985307316306,1.03450437930551
6.84348991030359,1.03806922657882
7.27500400913296,1.0319849620965
7.55475104925052,0.991938300291833
8.31284655275356,1.0081366225768
7.17622240733788,0.972560054092126
6.88239890142108,1.03549602929141
3.93224898879228,0.961261827816015
8.70359980310093,0.974349223818505
4.38216621560922,0.964125622021953
3.93890360003407,1.02639103030077
6.6836241172589,0.983138901217447
7.66329394257488,1.05214584465094
7.36584522793162,1.01006924893958
8.4495933811706,0.950316635744871
5.80713206371106,0.995216525801801
7.5106939938919,0.991785263495264
5.90237875341769,1.00906274396251
7.32337839346674,1.01417544391903
7.57816250826076,1.03261955362671
7.29334068555332,0.943197797999565
7.25949724259629,0.937061937575919
7.87990626042945,1.03047564612123
6.31221743036714,1.04706990007657
4.13865036940511,1.03280592637086
6.90019960929764,1.03459052909914
6.63121807247135,0.99361024575832
8.15502773410842,0.959376727859568
6.17511837113468,1.04389064132259
6.23551822777577,1.01893856049242
8.680208722483,0.941520003686192
6.46001816318433,0.998526364205349
7.52486469010495,0.996855533143095
6.984474320724,1.04500342166884
7.13375723805717,0.949797740661922
5.57322283935739,0.976679657701333
6.60285418014705,1.02754195238085
8.09417044791263,0.945556362429118
6.68588656047269,1.00996904852691
8.2404261950761,1.03598522349671
7.7265155159463,0.98278137715441
5.21328442395997,1.03430697725653
6.82766674301907,1.01811893775744
5.86059323523893,0.981095102531861
7.5932227192852,1.01955172019621
7.04386061637933,1.03998753525189
5.85918410671376,0.987760333289407
7.51803517397796,1.03438918477325
5.1329844948488,0.98302583050589
5.63781799915449,0.938641816277205
7.67243847018451,1.05288211140714
6.96416265475384,0.936688953040237
6.37497662304857,1.00317575984106
8.12411415378835,0.987175538755846
6.00492795464318,1.04052152750629
7.25865031810748,1.04521982162406
8.58684796830735,0.995176576911639
7.68638316771259,1.02945466671019
4.28045357893877,0.995544393018853
6.32678266275474,0.984921599344221
8.07654055143047,0.960477296511701
6.60946340045252,0.93941182526297
8.04904294682495,0.982755704764688
7.15491853873092,1.00568173498164
6.95587353939161,0.958091404262286
6.61233092697011,0.993959987374711
6.42122347820939,0.973648391521444
5.89824623242892,1.01270650134584
5.01465669341072,1.00900950577617
5.91794041626377,0.9840250868447
7.96897808411547,1.03741061199476
6.75906423426801,1.01642504119466
7.79341988398107,0.937191014138492
5.33260349285508,1.0014926962466
6.89809737182462,0.933042072358071
5.99563036033594,0.977462310235858
5.77329884349853,1.04927313555618
8.15682053372574,1.02457856112395
4.64218801562806,1.04291556133738
8.34206945996259,1.00413223780102
6.02707304805964,1.01706274552673
4.55844296858737,0.977216862382113
3.6642611914366,1.00602251448268
6.07922939528238,1.03063757866409
7.91601074892482,0.952811230507305
8.27324264452894,0.939194967040582
6.77210241372671,1.00614162931781
6.95004691443134,0.994078634110333
6.56204064551463,0.962435388602353
8.39520823831013,1.02034070159061
7.17339983471363,0.980354576313545
7.92524431395371,0.967341973557018
4.66291858001191,0.989856995492376
8.65245360650841,0.978501525583414
7.77702784177249,0.963635834907423
6.84055151368641,1.05221006637011
7.54744322945941,1.01317331505619
4.91435482630556,0.970775102128266
6.42821388533164,0.983675022070941
6.61678107614722,0.953733068554722
7.29661493466429,1.02067959526798
5.85452267514041,0.997427156354968
6.59312919605944,1.02259978036373
7.03218469656021,0.983187085963293
8.14584105637618,0.943518500689694
3.68224496619879,0.934462071920499
8.09177684873052,0.98123455380475
6.35289173198328,1.00363610272056
8.06345114082081,1.01102275469011
8.5906391042449,1.01526978890515
7.2012144813262,0.931543294586424
6.53697304849291,0.941072688644032
8.01904772750168,1.04910619150173
4.99470251767456,0.977105337190775
8.30180609658463,1.02522142455295
6.01419680303911,1.0208367811193
5.79368878734104,0.991461651346947
7.63222268169259,1.02912650014733
7.4441868791788,0.991147378500202
8.0647158918305,1.04879909778827
4.71772091753794,1.03565159019689
6.98381853999202,0.944494575388194
7.50835774073995,1.00772885881103
4.5276183189825,0.941769166712477
7.25957187000682,1.05104968045932
4.20165420187221,0.99901664743959
6.99724713927429,0.981206095156155
6.70319388461741,0.992724150626499
5.17355925841106,0.979783768206446
6.75570331473671,1.01761223125529
7.88202743326028,0.954886171192222
6.58820790220252,0.959292104385936
4.84661841056361,0.936620402790893
8.24746999215718,0.981805552077987
6.47325660207288,1.02768250166149
8.17860471244283,0.933087151630167
7.04966866970801,0.975862852398409
5.76351944292849,0.938062234927481
6.40330544574849,0.968221580105578
7.14807384622631,0.954992425702012
6.83872418060491,0.933635358189138
6.79323905260174,0.948480450229562
8.09828416746481,0.993509952547853
7.4300417579867,1.02845623618117
6.10779881097622,1.04788444523865
6.85821241036004,1.03976723539422
6.95599543310183,0.9466836965877
7.60154532972452,0.998317420081279
4.79740081689092,0.961181226895858
7.76236439287353,0.986253571487528
5.95274229456324,0.95229845524037
7.93869358609316,0.945442847269897
4.59090560106638,0.989035149804265
4.48676413187987,1.05126118168132
7.55108912064424,0.963838882099287
7.73357994938757,1.01283918309903
7.37632679334237,1.01214466707926
8.09076157240041,1.0094729192144
8.60566081410128,0.953484817917769
5.70851064736507,0.942228955122035
7.46684672766121,1.01364166330762
6.55798433075243,1.0261398841909
7.67400106568587,1.04505111933514
3.57755560052638,0.976150254637823
6.47987892812361,1.0496652516041
6.62446973817698,0.958785970262121
5.12432644010287,0.992546948592165
4.42763527825451,1.0096846449461
7.75255457918582,1.0267035043408
7.30563315735339,1.01021313269174
4.70923876258122,0.993703676272628
8.11940878142899,0.968076580746252
7.0022393870171,1.03536803603542
7.92382085461214,0.964536473284637
4.10903621022075,1.04262126284953
7.60549952214867,1.04214298228246
4.25025577605436,1.02431702351089
7.0611102396647,1.04152006887469
3.67506596138552,0.982961639648516
6.26903691122882,0.993509597655959
6.32044352093586,0.963883017152277
7.82114890745291,0.946867209604863
7.38826277752963,1.0216681361496
6.92171408619364,0.958032705946019
4.70326049255869,1.01156724622347
6.44763111395143,1.03866475535032
7.78052090788698,0.987601915935793
7.84982395738325,0.976723958959591
8.07360986769239,0.933879927059274
7.60638727340749,0.958101997413511
5.14225125209972,1.03944313536864
3.97631839752097,0.990761352433148
3.74135895562118,0.974617899685802
8.07953197426732,1.03907965784954
7.789398344056,0.942310305693887
3.94888234663893,1.0387797452714
5.73759175207874,0.956095933345483
7.22876802694259,1.00135633394128
6.38556439598751,0.969243351666158
5.38665154236521,0.996669259926224
7.59290955058238,0.970532351206089
7.700066497471,0.994444926295188
6.92842271975685,1.04606384656065
7.92790748263399,1.03259353914718
8.06842308514432,1.01940026954004
7.05545591107407,0.930024249371749
7.97614079668477,1.03413193617782
6.01852512887057,0.968325110663591
6.34574925017833,1.03758227310357
7.36183980760889,1.02666379289074
7.73521543124826,0.98460983195694
6.32309081375061,1.02253784259708
5.45475087118198,0.976581837034441
8.00968254172922,0.930030991906151
8.63547359805401,0.947855006909745
6.76363332895524,1.01248731879052
3.51325855155351,1.02895790851369
4.38345446374388,1.01215799021982
6.20068871551446,0.963512250937574
5.69578970298419,0.963397700398463
5.74352735970226,0.985328197622072
8.0252970423704,0.971312427456653
6.41214251588324,1.05189493357925
5.84657001434957,0.96317769903023
5.6240372629655,1.01512951054595
6.51426370413476,0.958559126297025
4.01844418050858,0.971076452333369
5.88902833973769,0.997536487922494
8.1640196407062,1.03300894799952
6.16079167223103,1.02896779959659
5.31075034621549,1.01781760651638
5.38200788631684,1.02705085712761
5.2439805325183,0.959735485648246
8.1983690093059,0.983345487305303
6.90220768060609,1.00920746869204
7.58619560762013,0.978244747722708
7.91921484638367,0.959762092786511
7.54324743409825,1.02214734192283
7.83293721230963,0.97145132162751
5.49799949679174,0.937253930751164
7.05082776259021,0.947081880755118
6.70340534015523,0.947873497052497
7.94652690530755,0.954769487823494
7.41264722671286,0.959769655110401
4.9649565727201,1.00885938486322
6.96924044665138,1.04336458980551
7.13809817392479,0.987566397358117
8.07720536106732,1.03770800365376
6.25428224951016,0.947445321751227
7.00168130792463,0.946959249353081
4.94556418021395,1.02537212402956
7.07027525691679,0.961335126874864
7.04906894854966,0.960283353767146
5.71382716830487,0.975871120663841
4.18652802269831,1.01905144818511
6.27733704985061,0.998451586124879
6.67591975766934,0.931392780643016
8.54034101166625,1.00195561174782
5.8169356708283,0.930500874728294
7.52966694924676,0.982153240732346
3.11543332617752,1.02328313494079
6.33054154973846,0.984890465017839
4.52133824939991,0.972446435305093
4.86878802780255,0.975642165684167
7.98488390206547,0.99417959533244
5.60493050705471,1.01563094642611
8.44076848919258,0.94426127904816
6.10125701178168,0.966060152034034
7.02146942279619,0.977349438454321
7.33385691818366,0.96594368909821
5.20140394790013,1.01670680598281
8.43923776774446,1.02851160182327
7.3969694732801,0.965830880901641
4.69806415307379,0.987283209495186
6.82498873181237,1.05145099684993
7.49325005282271,0.989576747823326
5.57926399546426,1.03951593084511
4.03693457433965,1.02513867570986
7.29659129751762,0.99191869579693
6.38249181560133,1.0219412408143
7.69152466983892,1.01213281645518
8.17550507838943,0.93521076131458
6.26085388380883,0.997807707087446
5.74785784315423,1.01384879919399
5.84696453064025,0.940256495537741
8.04223161153843,0.941266990399105
7.54362170562236,0.990030462893813
5.88667194762919,0.973920052500503
7.54104655560919,0.981710056694268
7.6960918083876,0.979588431937982
7.72005798797859,0.993072686819338
6.12711991791352,0.993607349615863
8.08682422392086,0.962299794906627
7.41145376905748,1.02951093188509
6.37980168998389,1.01803584508787
7.65978683908696,1.02220298419069
5.00116708616405,1.04373629516424
8.39187740589565,1.04133869616147
6.67342704906134,0.939993967380376
6.43551214227195,1.04534499449208
5.23701105139367,1.01130218131843
8.10702750969761,1.03804933624275
6.02619736985591,0.949032630194809
7.66041932684024,1.02560429660757
7.83343917786638,0.98941648971975
6.53214563925364,1.00258647336622
8.09103235623221,0.980915335407352
6.39242287576976,0.97066752920237
3.91126047050541,0.999910217003013
7.75097060641114,0.974568431153912
5.67050107616212,1.04319709747126
6.58567315284025,1.05347625768819
7.01547821599771,1.03719564953362
7.76356349316646,0.960584734857829
6.15739026816612,0.985414292790477
7.22324502209161,0.964504687150341
8.76629507633288,0.999967322179626
5.94016178960505,0.979344670825666
8.10253032934958,0.978266495909345
5.68574002510742,0.979295865887658
4.74793644288277,0.954565394564019
7.52807104899977,0.944188336522819
5.08863129662043,1.00626741257411
7.20728902499693,0.979272169133622
7.40020753818191,1.01241245428665
4.31496239189044,0.948473047936626
5.22937230986472,0.986257102449528
7.79266921069537,0.977809981352669
7.797478145456,1.00519998748698
6.89746799619501,0.941628665050569
6.62392523372475,1.04543575927722
6.66766748227227,0.982374164827093
7.61653502262463,1.00001188184757
5.40239723882664,1.01689730669114
8.28139979174297,1.0101607134748
5.8056620862704,0.995546403026791
5.12295636577715,1.03971144525598
5.26252774927688,0.993047643947963
8.50634557323388,0.974663041285727
5.25441061524455,1.01239835992801
6.64874075252274,0.942809403126517
7.58401768165229,0.946857257899391
7.29250809384502,1.02802100429619
4.89522701528993,0.943319841270647
6.04555845098033,0.947577735699548
7.83224562841315,0.956174564963672
7.45314520997817,0.958595828753257
5.33395842042788,1.04822118969183
6.04950470229431,0.976273842318008
8.18647932211145,0.967079518202153
5.71116745378657,1.00620234936344
8.52488236180904,0.954680818741884
7.27008088536671,0.992242835887228
6.57419534216309,0.983313328606712
6.94069522499956,0.94148794768931
6.8972717142462,0.986532498494044
6.44441757170238,0.961332856970658
7.97036088516696,1.01155009102264
8.38091821617042,1.04320231277731
8.03889939832224,1.01952585637203
7.47060976258315,1.048888344102
6.43056969387889,1.0225540449464
7.38460538083822,0.977111667557425
6.29085695088525,0.933095760049516
6.76373127879397,1.02761015587607
7.69336952634555,1.00746909607829
8.22346855310396,0.975285509239782
6.09080991091414,0.975998355659277
7.54037818385527,0.988375957683352
5.34190385351938,0.946946122828991
7.96913154767189,0.971186676852123
8.73050473926617,1.03614834162772
3.62262662293357,1.01972067220335
5.38901691605194,0.99893630308862
6.20149839331371,0.946332879386739
8.29524352671606,0.94638390074092
5.54522198725795,1.04376469495443
7.81052661329293,0.933111886207286
6.13084055858242,1.02409558886783
6.05845368198336,1.03322863814225
6.43441613578135,1.01440003920764
4.85225084901109,1.0151425146266
6.35375893337246,0.981563342837916
8.42373690429213,0.973892341343593
7.52923216026021,1.00711343231899
8.17700706470988,1.04643417449346
4.10768150850553,1.03206491176566
6.73350876961538,1.00084419032228
8.066035151517,0.96739339341152
7.25591923965979,1.0506309919831
6.9011481210604,0.953195204528272
6.34121600696409,1.03498253647035
6.97915126292169,0.980891026468539
8.18817428998174,0.930626255566788
5.63685789343089,0.955461055422508
5.52419154441492,0.991093148305744
7.39604858105112,1.049221508695
7.8226608895588,0.99145315959055
6.91325221704323,1.04166705349317
7.24840816220297,1.00134509632401
5.45397212879483,0.951452428254384
4.37507087151841,1.0091349675749
5.12555926661055,1.00420425056958
4.89864589699772,0.945164346254016
7.55966486027995,0.948336787129549
6.87348920499215,0.963999533265209
7.43268556512207,0.944851613378486
7.56349787551723,1.01984416502675
7.63553614481262,0.940447426757514
5.4491556345156,1.02558163562473
7.10606158988388,0.974311571848035
5.14372885319177,1.00739068347178
5.18936150688846,0.980247596321091
7.40287729119439,1.01507566648029
5.04596981687086,0.986869910674837
7.37376984606304,1.0442228702397
6.41419792095548,0.947463691377531
6.59790920111958,1.03177534055576
5.43103181972024,1.05075446444245
3.68102536886425,0.931522731085415
5.56868811677128,0.995345443798201
8.00246500770872,0.932232935874047
8.40220164082292,1.03816724092237
7.59252793917721,0.975652166539902
4.77630005791046,0.997419143447454
7.3814065363491,0.979679597511746
7.76986071594824,0.931691929980429
5.47703450054244,0.958441918251353
6.42854009294183,0.949125061164211
7.86985043241227,0.937654239785619
6.62607351477971,1.03696529226739
5.62134348657642,1.04681089227428
4.86208339627338,0.93762805251553
6.75994016012984,1.00445586431997
6.22787943968073,1.02259069795203
3.65956564652417,0.931405467119084
8.32147681197119,0.990714805088938
4.67543628011383,0.934507549868157
5.2256934299137,0.999627134759199
5.00475416838648,0.952215577059105
6.0592497090759,0.999534486569353
8.30161369252491,0.992897304268021
7.06967087170087,1.02591824089785
6.8601269332107,0.987369548840828
5.76518986547944,1.03457124166349
7.32170482784616,1.01948262418407
5.22604892652754,0.973156846541264
7.14355500218353,1.03748200777963
6.23706619212569,0.977424856523418
7.4227014816168,1.03639937502587
4.95525331734155,1.03153986932138
8.21830746972684,0.947896413171125
8.36147621188952,0.995400526339606
5.51694678218871,0.995696007158881
4.52513237630266,0.982168704987081
6.64533208554131,0.977233089624585
8.54109234732387,0.98758017335049
8.00116653449717,0.943001820248328
8.60783461833256,0.950300925475969
8.02179335210457,1.00025262607443
5.63084248222444,1.03792576960123
5.25665610703087,1.03816088055092
6.55922477563298,0.950011598368122
5.87082490966859,1.02621257821203
7.67518215023237,1.04198485103232
8.20878626646254,1.00818047081435
4.62119475483163,1.01617223557886
6.22796371494979,0.994309041695934
7.20709993718861,1.04522274410131
7.6119479998362,1.0508002874419
7.2050774131031,0.958443332879192
6.89550293815805,0.979165810666634
4.73139975686184,1.02925508830782
7.71618208867747,1.04446715761989
7.49319199282365,1.00346660265739
7.54935304384983,1.05383381305527
5.3330047028145,0.990440687535587
7.21079477229743,0.99227000831498
6.87296226035391,0.968210486316911
8.20534525350453,1.02976788988197
6.61213705488543,0.985634444533288
4.24224969168673,1.02521271631859
6.65571115412287,1.01833638974947
6.74611703262706,1.01015956251164
4.38637671689962,1.01059716547907
5.38267623474673,1.04772940316026
4.5159159204721,0.960427653748973
7.75174626448606,0.950959473959429
7.18382328257169,0.961808062963289
8.00057698595939,1.00035899784576
4.36214379099063,0.95018088927498
8.37488166872632,0.947695538585146
6.87672449962614,1.02479805407416
